date,tournament,level,bestOf,surface,indoor,round,winner_name,winner_seed,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,loser_seed,loser_entry,speed,outcome,winner_entry
10/7/13,Shanghai Masters,M,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,2,6,2483,Juan Martin Del Potro,Argentina,ARG,5,-6,2309,6-1 3-6 7-6(3),6,,88,,
10/7/13,Shanghai Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,2,4,2479,Jo Wilfried Tsonga,France,FRA,9,-4,2203,6-2 7-5,7,,88,,
10/7/13,Shanghai Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,2,2,2477,Gael Monfils,France,FRA,42,-2,2071,6-7(4) 6-2 6-4,,,88,,
10/7/13,Shanghai Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,2,1,2476,Fabio Fognini,Italy,ITA,17,-1,2045,6-3 6-3,,,88,,
10/7/13,Shanghai Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,2,2,2474,Marcel Granollers,Spain,ESP,36,-1,1998,6-2 6-0,,,88,,
9/30/13,Beijing,A,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,13,2461,Rafael Nadal,Spain,ESP,2,-13,2556,6-3 6-4,2,,51,,
9/30/13,Beijing,A,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,3,2458,Richard Gasquet,France,FRA,10,-3,2173,6-4 6-2,5,,51,,
9/30/13,Beijing,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2456,Sam Querrey,United States,USA,30,-1,2010,6-1 6-2,,,51,,
9/30/13,Beijing,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2455,Fernando Verdasco,Spain,ESP,31,-2,2007,7-5 2-6 6-2,,,51,,
9/30/13,Beijing,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2455,Lukas Rosol,Czech Republic,CZE,46,,1815,6-0 6-3,,,51,,
9/13/13,Davis Cup WG,D,5,C,FALSE,SF,Novak Djokovic,,Serbia,SRB,1,3,2452,Milos Raonic,Canada,CAN,11,-2,2108,7-6(1) 6-2 6-2,,,,,
9/13/13,Davis Cup WG,D,5,C,FALSE,SF,Novak Djokovic,,Serbia,SRB,1,1,2451,Vasek Pospisil,Canada,CAN,41,-1,1856,6-2 6-0 6-4,,,,,
8/26/13,US Open,G,5,H,FALSE,F,Rafael Nadal,2,Spain,ESP,2,13,2539,Novak Djokovic,Serbia,SRB,1,-13,2464,6-2 3-6 6-4 6-1,1,,54,,
8/26/13,US Open,G,5,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,5,2459,Stan Wawrinka,Switzerland,SUI,10,-5,2195,2-6 7-6(4) 3-6 6-3 6-4,9,,54,,
8/26/13,US Open,G,5,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2456,Mikhail Youzhny,Russian Federation,RUS,24,-3,2113,6-3 6-2 3-6 6-0,21,,54,,
8/26/13,US Open,G,5,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2454,Marcel Granollers,Spain,ESP,43,-2,2005,6-3 6-0 6-0,,,54,,
8/26/13,US Open,G,5,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2453,Joao Sousa,Portugal,POR,95,-1,1810,6-0 6-2 6-2,,,54,,
8/26/13,US Open,G,5,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2452,Benjamin Becker,Germany,GER,87,-1,1836,7-6(2) 6-2 6-2,,,54,,
8/26/13,US Open,G,5,H,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,,2452,Ricardas Berankis,Lithuania,LTU,112,-1,1860,6-1 6-2 6-2,,,54,,
8/11/13,Cincinnati Masters,M,3,H,FALSE,QF,John Isner,,United States,USA,22,20,2065,Novak Djokovic,Serbia,SRB,1,-19,2471,7-6(5) 3-6 7-5,1,,69,,
8/11/13,Cincinnati Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2470,David Goffin,Belgium,BEL,80,,1830,6-2 6-0,,Q,69,,
8/11/13,Cincinnati Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2469,Juan Monaco,Argentina,ARG,32,-1,2003,7-5 6-2,,,69,,
8/5/13,Canada Masters,M,3,H,FALSE,SF,Rafael Nadal,4,Spain,ESP,4,11,2506,Novak Djokovic,Serbia,SRB,1,-10,2479,6-4 3-6 7-6(2),1,,53,,
8/5/13,Canada Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2477,Richard Gasquet,France,FRA,9,-3,2125,6-1 6-2,7,,53,,
8/5/13,Canada Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2476,Denis Istomin,Uzbekistan,UZB,66,-1,1924,2-6 6-4 6-4,,,53,,
8/5/13,Canada Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2475,Florian Mayer,Germany,GER,50,-1,1953,6-2 6-1,,,53,,
6/24/13,Wimbledon,G,5,G,FALSE,F,Andy Murray,2,United Kingdom,GBR,2,21,2384,Novak Djokovic,Serbia,SRB,1,-21,2496,6-4 7-5 6-4,1,,82,,
6/24/13,Wimbledon,G,5,G,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,7,2489,Juan Martin Del Potro,Argentina,ARG,8,-7,2289,7-5 4-6 7-6(2) 6-7(6) 6-3,8,,82,,
6/24/13,Wimbledon,G,5,G,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,5,2484,Tomas Berdych,Czech Republic,CZE,6,-6,2247,7-6(5) 6-4 6-3,7,,82,,
6/24/13,Wimbledon,G,5,G,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,4,2480,Tommy Haas,Germany,GER,13,-4,2150,6-1 6-4 7-6(4),13,,82,,
6/24/13,Wimbledon,G,5,G,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2479,Jeremy Chardy,France,FRA,25,-2,1976,6-3 6-2 6-2,28,,82,,
6/24/13,Wimbledon,G,5,G,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,,2479,Bobby Reynolds,United States,USA,156,,1754,7-6(2) 6-3 6-1,,Q,82,,
6/24/13,Wimbledon,G,5,G,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,1,2478,Florian Mayer,Germany,GER,34,-2,1926,6-3 7-5 6-4,,,82,,
5/27/13,Roland Garros,G,5,C,FALSE,SF,Rafael Nadal,3,Spain,ESP,4,14,2506,Novak Djokovic,Serbia,SRB,1,-13,2491,6-4 3-6 6-1 6-7(3) 9-7,1,,42,,
5/27/13,Roland Garros,G,5,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2488,Tommy Haas,Germany,GER,14,-3,2126,6-3 7-6(5) 7-5,12,,42,,
5/27/13,Roland Garros,G,5,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2487,Philipp Kohlschreiber,Germany,GER,19,-1,2036,4-6 6-3 6-4 6-4,16,,42,,
5/27/13,Roland Garros,G,5,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,2,2485,Grigor Dimitrov,Bulgaria,BUL,28,-2,2034,6-2 6-2 6-3,26,,42,,
5/27/13,Roland Garros,G,5,C,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2484,Guido Pella,Argentina,ARG,83,,1827,6-2 6-0 6-2,,,42,,
5/27/13,Roland Garros,G,5,C,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,,2484,David Goffin,Belgium,BEL,58,-1,1834,7-6(5) 6-4 7-5,,,42,,
5/12/13,Rome Masters,M,3,C,FALSE,QF,Tomas Berdych,6,Czech Republic,CZE,6,17,2245,Novak Djokovic,Serbia,SRB,1,-17,2501,2-6 7-5 6-4,1,,48,,
5/12/13,Rome Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2500,Alexandr Dolgopolov,Ukraine,UKR,23,-1,1983,6-1 6-4,,,48,,
5/12/13,Rome Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2499,Albert Montanes,Spain,ESP,89,-1,1845,6-2 6-3,,Q,48,,
5/5/13,Madrid Masters,M,3,C,FALSE,R32,Grigor Dimitrov,,Bulgaria,BUL,28,20,2009,Novak Djokovic,Serbia,SRB,1,-19,2518,7-6(6) 6-7(8) 6-3,1,,54,,
4/14/13,Monte Carlo Masters,M,3,C,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,11,2507,Rafael Nadal,Spain,ESP,5,-11,2466,6-2 7-6(1),3,,25,,
4/14/13,Monte Carlo Masters,M,3,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,1,2506,Fabio Fognini,Italy,ITA,32,-2,1990,6-2 6-1,,,25,,
4/14/13,Monte Carlo Masters,M,3,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,1,2505,Jarkko Nieminen,Finland,FIN,49,-1,2004,6-4 6-3,,,25,,
4/14/13,Monte Carlo Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2504,Juan Monaco,Argentina,ARG,20,-1,2017,4-6 6-2 6-2,14,,25,,
4/14/13,Monte Carlo Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2503,Mikhail Youzhny,Russian Federation,RUS,27,-1,1977,4-6 6-1 6-4,,,25,,
4/5/13,Davis Cup WG,D,5,H,FALSE,QF,Novak Djokovic,,Serbia,SRB,1,2,2501,Sam Querrey,United States,USA,20,-1,2069,7-5 6-7(4) 6-1 6-0,,,,,
4/5/13,Davis Cup WG,D,5,H,FALSE,QF,Novak Djokovic,,Serbia,SRB,1,1,2500,John Isner,United States,USA,23,-1,2038,7-6(5) 6-2 7-5,,,,,
3/20/13,Miami Masters,M,3,H,FALSE,R16,Tommy Haas,15,Germany,GER,18,19,2066,Novak Djokovic,Serbia,SRB,1,-18,2518,6-2 6-4,1,,40,,
3/20/13,Miami Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2518,Somdev Devvarman,India,IND,254,,1833,6-2 6-4,,,40,,
3/20/13,Miami Masters,M,3,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,,2518,Lukas Rosol,Czech Republic,CZE,64,,1882,6-1 6-0,,,40,,
3/7/13,Indian Wells Masters,M,3,H,FALSE,SF,Juan Martin Del Potro,7,Argentina,ARG,7,17,2313,Novak Djokovic,Serbia,SRB,1,-17,2535,4-6 6-4 6-4,1,,42,,
3/7/13,Indian Wells Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,3,2532,Jo Wilfried Tsonga,France,FRA,8,-3,2205,6-3 6-1,8,,42,,
3/7/13,Indian Wells Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2531,Sam Querrey,United States,USA,23,-1,2060,6-0 7-6(6),23,,42,,
3/7/13,Indian Wells Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2530,Grigor Dimitrov,Bulgaria,BUL,31,-1,1989,7-6(4) 6-1,31,,42,,
3/7/13,Indian Wells Masters,M,3,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2529,Fabio Fognini,Italy,ITA,36,-1,1927,6-0 5-7 6-2,,,42,,
2/25/13,Dubai,A,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,3,2526,Tomas Berdych,Czech Republic,CZE,6,-4,2252,7-5 6-3,3,,52,,
2/25/13,Dubai,A,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,4,2522,Juan Martin Del Potro,Argentina,ARG,7,-4,2296,6-3 7-6(4),4,,52,,
2/25/13,Dubai,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,1,2521,Andreas Seppi,Italy,ITA,20,-1,2023,6-0 6-3,7,,52,,
2/25/13,Dubai,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2520,Roberto Bautista Agut,Spain,ESP,55,-1,1812,6-1 7-6(4),,,52,,
2/25/13,Dubai,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2520,Viktor Troicki,Serbia,SRB,44,,1916,6-1 6-4,,,52,,
2/1/13,Davis Cup WG,D,5,C,FALSE,R16,Novak Djokovic,,Serbia,SRB,1,1,2519,Olivier Rochus,Belgium,BEL,127,,1783,6-3 6-2 6-2,,,,,
1/14/13,Australian Open,G,5,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,11,2508,Andy Murray,United Kingdom,GBR,3,-11,2398,6-7(2) 7-6(3) 6-3 6-2,3,,62,,
1/14/13,Australian Open,G,5,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,8,2500,David Ferrer,Spain,ESP,5,-8,2346,6-2 6-2 6-1,4,,62,,
1/14/13,Australian Open,G,5,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,5,2495,Tomas Berdych,Czech Republic,CZE,6,-5,2236,6-1 4-6 6-1 6-4,5,,62,,
1/14/13,Australian Open,G,5,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,3,2492,Stan Wawrinka,Switzerland,SUI,17,-3,2124,1-6 7-5 6-4 6-7(5) 12-10,15,,62,,
1/14/13,Australian Open,G,5,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2491,Radek Stepanek,Czech Republic,CZE,34,-1,2029,6-4 6-3 7-5,31,,62,,
1/14/13,Australian Open,G,5,H,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2490,Ryan Harrison,United States,USA,62,-1,1908,6-1 6-2 6-3,,,62,,
1/14/13,Australian Open,G,5,H,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,1,2489,Paul Henri Mathieu,France,FRA,60,-1,1894,6-2 6-4 7-5,,,62,,
11/5/12,Tour Finals,F,3,H,TRUE,F,Novak Djokovic,1,Serbia,SRB,1,12,2478,Roger Federer,Switzerland,SUI,2,-12,2443,7-6(6) 7-5,2,,77,,
11/5/12,Tour Finals,F,3,H,TRUE,SF,Novak Djokovic,1,Serbia,SRB,1,6,2472,Juan Martin Del Potro,Argentina,ARG,7,-7,2316,4-6 6-3 6-2,6,,77,,
11/5/12,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,5,2467,Tomas Berdych,Czech Republic,CZE,6,-5,2244,6-2 7-6(6),5,,77,,
11/5/12,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,9,2458,Andy Murray,United Kingdom,GBR,3,-8,2378,4-6 6-3 7-5,3,,77,,
11/5/12,Tour Finals,F,3,H,TRUE,RR,Novak Djokovic,1,Serbia,SRB,1,4,2454,Jo Wilfried Tsonga,France,FRA,8,-4,2190,7-6(4) 6-3,7,,77,,
10/29/12,Paris Masters,M,3,H,TRUE,R32,Sam Querrey,,United States,USA,23,19,2050,Novak Djokovic,Serbia,SRB,2,-18,2472,0-6 7-6(5) 6-4,2,,69,,
10/7/12,Shanghai Masters,M,3,H,FALSE,F,Novak Djokovic,2,Serbia,SRB,2,10,2462,Andy Murray,United Kingdom,GBR,3,-10,2399,5-7 7-6(11) 6-3,3,,66,,
10/7/12,Shanghai Masters,M,3,H,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,4,2458,Tomas Berdych,Czech Republic,CZE,7,-5,2233,6-3 6-4,4,,66,,
10/7/12,Shanghai Masters,M,3,H,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,2,2456,Tommy Haas,Germany,GER,21,-2,2070,6-3 6-3,,,66,,
10/7/12,Shanghai Masters,M,3,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,2,2454,Feliciano Lopez,Spain,ESP,29,-2,2016,6-3 6-3,,,66,,
10/7/12,Shanghai Masters,M,3,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2453,Grigor Dimitrov,Bulgaria,BUL,56,-1,1940,6-3 6-2,,,66,,
10/1/12,Beijing,A,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,2,4,2449,Jo Wilfried Tsonga,France,FRA,7,-4,2207,7-6(4) 6-2,3,,56,,
10/1/12,Beijing,A,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,2,1,2448,Florian Mayer,Germany,GER,29,-1,1992,6-1 6-4,,,56,,
10/1/12,Beijing,A,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,2,1,2447,Jurgen Melzer,Austria,AUT,37,-1,1904,6-1 6-2,,,56,,
10/1/12,Beijing,A,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,2,1,2446,Carlos Berlocq,Argentina,ARG,50,-1,1821,6-1 6-3,,,56,,
10/1/12,Beijing,A,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,2,,2446,Michael Berrer,Germany,GER,123,-1,1822,6-1 6-7(3) 6-2,,Q,56,,
8/27/12,US Open,G,5,H,FALSE,F,Andy Murray,3,United Kingdom,GBR,4,20,2371,Novak Djokovic,Serbia,SRB,2,-20,2466,7-6(10) 7-5 2-6 3-6 6-2,2,,60,,
8/27/12,US Open,G,5,H,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,9,2457,David Ferrer,Spain,ESP,5,-9,2311,2-6 6-1 6-4 6-2,4,,60,,
8/27/12,US Open,G,5,H,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,8,2449,Juan Martin Del Potro,Argentina,ARG,8,-8,2297,6-2 7-6(3) 6-4,7,,60,,
8/27/12,US Open,G,5,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,3,2446,Stan Wawrinka,Switzerland,SUI,19,-4,2125,6-4 6-1 3-1 RET,18,,60,RET,
8/27/12,US Open,G,5,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,2,2444,Julien Benneteau,France,FRA,35,-2,1977,6-3 6-2 6-2,31,,60,,
8/27/12,US Open,G,5,H,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,,2444,Rogerio Dutra Silva,Brazil,BRA,112,-1,1770,6-2 6-1 6-2,,,60,,
8/27/12,US Open,G,5,H,FALSE,R128,Novak Djokovic,2,Serbia,SRB,2,1,2443,Paolo Lorenzi,Italy,ITA,69,-1,1721,6-1 6-0 6-1,,,60,,
8/12/12,Cincinnati Masters,M,3,H,FALSE,F,Roger Federer,1,Switzerland,SUI,1,12,2464,Novak Djokovic,Serbia,SRB,2,-12,2455,6-0 7-6(7),2,,61,,
8/12/12,Cincinnati Masters,M,3,H,FALSE,SF,Novak Djokovic,2,Serbia,SRB,2,6,2449,Juan Martin Del Potro,Argentina,ARG,9,-7,2291,6-3 6-2,6,,61,,
8/12/12,Cincinnati Masters,M,3,H,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,3,2446,Marin Cilic,Croatia,CRO,15,-3,2125,6-3 6-2,12,,61,,
8/12/12,Cincinnati Masters,M,3,H,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,1,2445,Nikolay Davydenko,Russian Federation,RUS,50,-1,1974,6-0 RET,,,61,RET,
8/12/12,Cincinnati Masters,M,3,H,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,1,2444,Andreas Seppi,Italy,ITA,27,-1,1996,7-6(4) 6-2,,,61,,
8/6/12,Canada Masters,M,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,2,4,2440,Richard Gasquet,France,FRA,21,-4,2132,6-3 6-2,14,,60,,
8/6/12,Canada Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,2,4,2436,Janko Tipsarevic,Serbia,SRB,9,-4,2162,6-4 6-1,5,,60,,
8/6/12,Canada Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,2,2,2434,Tommy Haas,Germany,GER,25,-2,2063,6-3 3-6 6-3,,,60,,
8/6/12,Canada Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,2,1,2433,Sam Querrey,United States,USA,35,-2,2005,6-4 6-4,,,60,,
8/6/12,Canada Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,2,1,2432,Bernard Tomic,Australia,AUS,49,-1,1904,6-2 6-3,,,60,,
7/25/12,London Olympics,O,3,G,FALSE,BR,Juan Martin Del Potro,8,Argentina,ARG,9,16,2281,Novak Djokovic,Serbia,SRB,2,-16,2448,7-5 6-4,2,,87,,
7/25/12,London Olympics,O,3,G,FALSE,SF,Andy Murray,3,United Kingdom,GBR,4,14,2339,Novak Djokovic,Serbia,SRB,2,-13,2461,7-5 7-5,2,,87,,
7/25/12,London Olympics,O,3,G,FALSE,QF,Novak Djokovic,2,Serbia,SRB,2,4,2457,Jo Wilfried Tsonga,France,FRA,6,-5,2225,6-1 7-5,5,,87,,
7/25/12,London Olympics,O,3,G,FALSE,R16,Novak Djokovic,2,Serbia,SRB,2,1,2456,Lleyton Hewitt,Australia,AUS,158,-2,2012,4-6 7-5 6-1,,,87,,
7/25/12,London Olympics,O,3,G,FALSE,R32,Novak Djokovic,2,Serbia,SRB,2,2,2454,Andy Roddick,United States,USA,22,-3,2100,6-2 6-1,,,87,,
7/25/12,London Olympics,O,3,G,FALSE,R64,Novak Djokovic,2,Serbia,SRB,2,1,2453,Fabio Fognini,Italy,ITA,65,-1,1922,6-7(7) 6-2 6-2,,,87,,
6/25/12,Wimbledon,G,5,G,FALSE,SF,Roger Federer,3,Switzerland,SUI,3,16,2438,Novak Djokovic,Serbia,SRB,1,-16,2469,6-3 3-6 6-4 6-3,1,,80,,
6/25/12,Wimbledon,G,5,G,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,2,2467,Florian Mayer,Germany,GER,29,-2,2008,6-4 6-1 6-4,31,,80,,
6/25/12,Wimbledon,G,5,G,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2465,Viktor Troicki,Serbia,SRB,34,-2,2012,6-3 6-1 6-3,,,80,,
6/25/12,Wimbledon,G,5,G,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2464,Radek Stepanek,Czech Republic,CZE,27,-2,1965,4-6 6-2 6-2 6-2,28,,80,,
6/25/12,Wimbledon,G,5,G,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,1,2463,Ryan Harrison,United States,USA,48,-1,1911,6-4 6-4 6-4,,,80,,
6/25/12,Wimbledon,G,5,G,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,2,2461,Juan Carlos Ferrero,Spain,ESP,38,-1,1991,6-3 6-3 6-1,,,80,,
5/27/12,Roland Garros,G,5,C,FALSE,F,Rafael Nadal,2,Spain,ESP,2,17,2462,Novak Djokovic,Serbia,SRB,1,-17,2478,6-4 6-3 2-6 7-5,1,,40,,
5/27/12,Roland Garros,G,5,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,14,2464,Roger Federer,Switzerland,SUI,3,-14,2458,6-4 7-5 6-3,3,,40,,
5/27/12,Roland Garros,G,5,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,5,2459,Jo Wilfried Tsonga,France,FRA,5,-5,2212,6-1 5-7 5-7 7-6(6) 6-1,5,,40,,
5/27/12,Roland Garros,G,5,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2457,Andreas Seppi,Italy,ITA,25,-2,2025,4-6 6-7(5) 6-3 7-5 6-3,22,,40,,
5/27/12,Roland Garros,G,5,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2456,Nicolas Devilder,France,FRA,286,,1749,6-1 6-2 6-2,,Q,40,,
5/27/12,Roland Garros,G,5,C,FALSE,R64,Novak Djokovic,1,Serbia,SRB,1,,2456,Blaz Kavcic,Slovenia,SLO,99,-1,1796,6-0 6-4 6-4,,,40,,
5/27/12,Roland Garros,G,5,C,FALSE,R128,Novak Djokovic,1,Serbia,SRB,1,1,2455,Potito Starace,Italy,ITA,97,-1,1807,7-6(3) 6-3 6-1,,,40,,
5/13/12,Rome Masters,M,3,C,FALSE,F,Rafael Nadal,2,Spain,ESP,3,14,2430,Novak Djokovic,Serbia,SRB,1,-14,2469,7-5 6-3,1,,32,,
5/13/12,Rome Masters,M,3,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,11,2458,Roger Federer,Switzerland,SUI,2,-11,2458,6-2 7-6(4),3,,32,,
5/13/12,Rome Masters,M,3,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,4,2454,Jo Wilfried Tsonga,France,FRA,5,-4,2199,7-5 6-1,5,,32,,
5/13/12,Rome Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2452,Juan Monaco,Argentina,ARG,15,-2,2089,4-6 6-2 6-3,14,,32,,
5/13/12,Rome Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2451,Bernard Tomic,Australia,AUS,32,-1,1971,6-3 6-3,,,32,,
5/6/12,Madrid Masters,M,3,C,FALSE,QF,Janko Tipsarevic,7,Serbia,SRB,8,19,2107,Novak Djokovic,Serbia,SRB,1,-18,2469,7-6(2) 6-3,1,,67,,
5/6/12,Madrid Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2467,Stan Wawrinka,Switzerland,SUI,21,-2,2087,7-6(5) 6-4,,,67,,
5/6/12,Madrid Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,,2467,Daniel Gimeno Traver,Spain,ESP,137,,1745,6-2 2-6 6-3,,Q,67,,
4/15/12,Monte Carlo Masters,M,3,C,FALSE,F,Rafael Nadal,2,Spain,ESP,2,15,2404,Novak Djokovic,Serbia,SRB,1,-15,2482,6-3 6-1,1,,31,,
4/15/12,Monte Carlo Masters,M,3,C,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,4,2478,Tomas Berdych,Czech Republic,CZE,7,-5,2223,4-6 6-3 6-2,6,,31,,
4/15/12,Monte Carlo Masters,M,3,C,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,1,2477,Robin Haase,Netherlands,NED,55,-1,1911,6-4 6-2,,,31,,
4/15/12,Monte Carlo Masters,M,3,C,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,1,2476,Alexandr Dolgopolov,Ukraine,UKR,21,-1,1994,2-6 6-1 6-4,16,,31,,
4/15/12,Monte Carlo Masters,M,3,C,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2475,Andreas Seppi,Italy,ITA,44,,1901,6-1 6-4,,,31,,
3/21/12,Miami Masters,M,3,H,FALSE,F,Novak Djokovic,1,Serbia,SRB,1,9,2466,Andy Murray,United Kingdom,GBR,4,-8,2358,6-1 7-6(4),4,,51,,
3/21/12,Miami Masters,M,3,H,FALSE,SF,Novak Djokovic,1,Serbia,SRB,1,2,2464,Juan Monaco,Argentina,ARG,21,-2,2069,6-0 7-6(5),21,,51,,
3/21/12,Miami Masters,M,3,H,FALSE,QF,Novak Djokovic,1,Serbia,SRB,1,5,2459,David Ferrer,Spain,ESP,5,-5,2275,6-2 7-6(1),5,,51,,
3/21/12,Miami Masters,M,3,H,FALSE,R16,Novak Djokovic,1,Serbia,SRB,1,2,2457,Richard Gasquet,France,FRA,17,-2,2073,7-5 6-3,17,,51,,
3/21/12,Miami Masters,M,3,H,FALSE,R32,Novak Djokovic,1,Serbia,SRB,1,1,2456,Viktor Troicki,Serbia,SRB,27,-1,1979,6-3 6-4,27,,51,,
