Hard,Clay,Carpet,Grass,best_of,minutes,opponent_name,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_SvGms,opp_bpSaved,opp_bpFaced,DJOK,djok_hand,djok_ht,djok_age,djok_ace,djok_df,djok_svpt,djok_1stIn,djok_1stWon,djok_2ndWon,djok_SvGms,djok_bpSaved,djok_bpFaced,Target
0.0,0.0,0.0,1.0,1.0,90.0,Carlos Berlocq,0.0,183.0,28.5,2.0,6.0,67.0,44.0,17.0,5.0,10.0,10.0,20.0,Novak Djokovic,1.0,188.0,24.2,5.0,0.0,56.0,37.0,25.0,12.0,10.0,2.0,4.0,True
0.0,0.0,0.0,1.0,1.0,127.0,Nikolay Davydenko,0.0,178.0,30.2,1.0,2.0,81.0,59.0,33.0,10.0,13.0,7.0,12.0,Novak Djokovic,1.0,188.0,24.2,4.0,0.0,80.0,49.0,37.0,20.0,14.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,146.0,Alexandr Dolgopolov,0.0,180.0,22.8,5.0,5.0,94.0,41.0,32.0,22.0,15.0,2.0,7.0,Novak Djokovic,1.0,188.0,24.2,2.0,3.0,105.0,69.0,52.0,19.0,15.0,4.0,6.0,True
0.0,0.0,0.0,1.0,1.0,207.0,Janko Tipsarevic,0.0,180.0,27.1,10.0,5.0,108.0,71.0,46.0,8.0,17.0,5.0,13.0,Novak Djokovic,1.0,188.0,24.2,8.0,2.0,126.0,82.0,53.0,22.0,17.0,9.0,13.0,True
0.0,0.0,0.0,1.0,1.0,231.0,Roger Federer,0.0,185.0,30.0,11.0,4.0,164.0,101.0,68.0,35.0,25.0,6.0,12.0,Novak Djokovic,1.0,188.0,24.2,8.0,6.0,140.0,82.0,68.0,32.0,26.0,2.0,5.0,True
0.0,0.0,0.0,1.0,1.0,250.0,Rafael Nadal,1.0,185.0,25.2,2.0,3.0,141.0,96.0,50.0,19.0,18.0,15.0,27.0,Novak Djokovic,1.0,188.0,24.2,7.0,1.0,127.0,84.0,55.0,19.0,19.0,8.0,14.0,True
0.0,0.0,0.0,1.0,0.0,133.0,Xavier Malisse,0.0,185.0,31.2,7.0,3.0,94.0,45.0,32.0,27.0,15.0,6.0,10.0,Novak Djokovic,1.0,188.0,24.4,8.0,7.0,84.0,47.0,38.0,21.0,15.0,6.0,8.0,True
0.0,0.0,0.0,1.0,0.0,55.0,Lukasz Kubot,0.0,190.0,29.4,0.0,4.0,43.0,23.0,15.0,6.0,7.0,3.0,7.0,Novak Djokovic,1.0,188.0,24.4,8.0,2.0,43.0,27.0,22.0,11.0,8.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,99.0,Marcos Baghdatis,0.0,183.0,26.3,12.0,7.0,71.0,40.0,29.0,15.0,12.0,0.0,3.0,Novak Djokovic,1.0,188.0,24.4,4.0,2.0,75.0,50.0,35.0,16.0,13.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,91.0,Ivan Dodig,0.0,183.0,26.8,6.0,4.0,61.0,30.0,22.0,14.0,9.0,3.0,5.0,Novak Djokovic,1.0,188.0,24.4,3.0,2.0,53.0,29.0,26.0,15.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,116.0,Viktor Troicki,0.0,193.0,25.7,7.0,3.0,78.0,41.0,28.0,12.0,13.0,5.0,11.0,Novak Djokovic,1.0,188.0,24.4,3.0,4.0,95.0,62.0,41.0,15.0,13.0,11.0,14.0,True
0.0,0.0,0.0,1.0,0.0,159.0,Tomas Berdych,0.0,196.0,26.1,6.0,4.0,97.0,45.0,34.0,25.0,15.0,5.0,8.0,Novak Djokovic,1.0,188.0,24.5,4.0,3.0,94.0,61.0,43.0,17.0,15.0,4.0,7.0,True
0.0,0.0,0.0,1.0,1.0,92.0,Paolo Lorenzi,0.0,183.0,30.0,0.0,5.0,61.0,32.0,18.0,2.0,10.0,4.0,13.0,Novak Djokovic,1.0,188.0,24.6,4.0,1.0,62.0,45.0,33.0,8.0,10.0,4.0,5.0,True
0.0,0.0,0.0,1.0,1.0,102.0,Santiago Giraldo,0.0,188.0,24.1,3.0,3.0,73.0,38.0,24.0,11.0,12.0,6.0,13.0,Novak Djokovic,1.0,188.0,24.6,9.0,2.0,65.0,36.0,29.0,19.0,12.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,74.0,Nicolas Mahut,0.0,190.0,29.9,0.0,5.0,66.0,43.0,21.0,5.0,10.0,6.0,14.0,Novak Djokovic,1.0,188.0,24.6,7.0,1.0,52.0,32.0,27.0,14.0,10.0,1.0,1.0,True
0.0,0.0,0.0,1.0,1.0,176.0,Lleyton Hewitt,0.0,180.0,30.8,3.0,6.0,124.0,66.0,45.0,21.0,17.0,4.0,12.0,Novak Djokovic,1.0,188.0,24.6,15.0,3.0,102.0,63.0,46.0,22.0,18.0,2.0,6.0,True
0.0,0.0,0.0,1.0,1.0,164.0,David Ferrer,0.0,175.0,29.7,2.0,1.0,98.0,64.0,39.0,17.0,14.0,7.0,12.0,Novak Djokovic,1.0,188.0,24.6,3.0,0.0,91.0,47.0,34.0,29.0,15.0,2.0,4.0,True
0.0,0.0,0.0,1.0,1.0,290.0,Andy Murray,0.0,190.0,24.6,9.0,10.0,174.0,110.0,69.0,20.0,25.0,15.0,26.0,Novak Djokovic,1.0,188.0,24.6,11.0,6.0,171.0,104.0,69.0,30.0,24.0,17.0,24.0,True
0.0,0.0,0.0,1.0,1.0,353.0,Rafael Nadal,1.0,185.0,25.6,10.0,4.0,203.0,135.0,88.0,32.0,27.0,13.0,20.0,Novak Djokovic,1.0,188.0,24.6,9.0,2.0,166.0,98.0,67.0,43.0,27.0,2.0,6.0,True
0.0,0.0,0.0,1.0,0.0,89.0,Cedrik Marcel Stebe,1.0,183.0,21.3,1.0,3.0,62.0,33.0,22.0,13.0,9.0,6.0,9.0,Novak Djokovic,1.0,188.0,24.7,3.0,2.0,58.0,38.0,29.0,12.0,9.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,89.0,Sergiy Stakhovsky,0.0,193.0,26.1,9.0,4.0,72.0,39.0,28.0,15.0,10.0,2.0,4.0,Novak Djokovic,1.0,188.0,24.7,8.0,4.0,65.0,45.0,36.0,9.0,11.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,97.0,Janko Tipsarevic,0.0,180.0,27.6,10.0,5.0,65.0,34.0,22.0,16.0,9.0,3.0,5.0,Novak Djokovic,1.0,188.0,24.7,7.0,1.0,60.0,40.0,30.0,15.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,80.0,Andrey Golubev,0.0,185.0,24.6,0.0,4.0,66.0,34.0,22.0,11.0,8.0,4.0,8.0,Novak Djokovic,1.0,188.0,24.7,1.0,1.0,51.0,31.0,24.0,12.0,9.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,97.0,Kevin Anderson,0.0,203.0,25.7,7.0,2.0,52.0,30.0,19.0,9.0,8.0,3.0,6.0,Novak Djokovic,1.0,188.0,24.7,5.0,3.0,73.0,43.0,29.0,18.0,9.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,136.0,Pablo Andujar,0.0,180.0,26.1,1.0,4.0,80.0,46.0,29.0,15.0,13.0,0.0,5.0,Novak Djokovic,1.0,188.0,24.7,4.0,0.0,100.0,67.0,46.0,20.0,13.0,8.0,8.0,True
0.0,0.0,0.0,1.0,0.0,83.0,Nicolas Almagro,0.0,183.0,26.5,3.0,3.0,62.0,32.0,21.0,14.0,9.0,4.0,7.0,Novak Djokovic,1.0,188.0,24.7,5.0,0.0,53.0,31.0,24.0,16.0,10.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,92.0,Marcos Baghdatis,0.0,183.0,26.7,6.0,2.0,50.0,34.0,26.0,9.0,10.0,1.0,3.0,Novak Djokovic,1.0,188.0,24.8,2.0,1.0,64.0,40.0,32.0,15.0,10.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,86.0,Viktor Troicki,0.0,193.0,26.1,2.0,3.0,52.0,36.0,25.0,4.0,9.0,5.0,8.0,Novak Djokovic,1.0,188.0,24.8,2.0,1.0,67.0,44.0,32.0,14.0,10.0,7.0,8.0,True
0.0,0.0,0.0,1.0,0.0,100.0,Richard Gasquet,0.0,185.0,25.7,2.0,0.0,71.0,44.0,30.0,11.0,10.0,7.0,10.0,Novak Djokovic,1.0,188.0,24.8,6.0,0.0,65.0,38.0,30.0,15.0,11.0,6.0,7.0,True
0.0,0.0,0.0,1.0,0.0,113.0,David Ferrer,0.0,175.0,29.9,2.0,2.0,64.0,40.0,25.0,8.0,10.0,3.0,7.0,Novak Djokovic,1.0,188.0,24.8,5.0,1.0,70.0,39.0,29.0,17.0,10.0,2.0,4.0,True
0.0,0.0,0.0,1.0,0.0,123.0,Juan Monaco,0.0,185.0,27.9,2.0,1.0,70.0,47.0,29.0,9.0,9.0,7.0,11.0,Novak Djokovic,1.0,188.0,24.8,2.0,4.0,65.0,32.0,22.0,22.0,9.0,7.0,8.0,True
0.0,0.0,0.0,1.0,0.0,138.0,Andy Murray,0.0,190.0,24.8,6.0,3.0,85.0,47.0,29.0,20.0,9.0,6.0,8.0,Novak Djokovic,1.0,188.0,24.8,5.0,2.0,71.0,47.0,35.0,15.0,10.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,89.0,Andreas Seppi,0.0,190.0,28.1,0.0,0.0,66.0,40.0,22.0,13.0,8.0,6.0,9.0,Novak Djokovic,1.0,188.0,24.9,5.0,1.0,63.0,43.0,33.0,10.0,9.0,3.0,3.0,True
0.0,1.0,0.0,0.0,0.0,100.0,Alexandr Dolgopolov,0.0,180.0,23.4,5.0,0.0,87.0,49.0,32.0,20.0,12.0,6.0,9.0,Novak Djokovic,1.0,188.0,24.9,5.0,2.0,67.0,48.0,37.0,10.0,13.0,3.0,5.0,True
0.0,1.0,0.0,0.0,0.0,78.0,Robin Haase,0.0,190.0,25.0,0.0,0.0,61.0,37.0,16.0,7.0,9.0,5.0,12.0,Novak Djokovic,1.0,188.0,24.9,1.0,0.0,55.0,33.0,18.0,11.0,9.0,4.0,8.0,True
0.0,1.0,0.0,0.0,0.0,162.0,Tomas Berdych,0.0,196.0,26.5,3.0,8.0,89.0,41.0,31.0,21.0,13.0,3.0,7.0,Novak Djokovic,1.0,188.0,24.9,6.0,6.0,97.0,60.0,40.0,21.0,14.0,8.0,10.0,True
0.0,1.0,0.0,0.0,0.0,107.0,Daniel Gimeno Traver,0.0,185.0,26.7,7.0,0.0,91.0,57.0,37.0,18.0,12.0,9.0,12.0,Novak Djokovic,1.0,188.0,24.9,7.0,4.0,65.0,40.0,35.0,14.0,13.0,3.0,5.0,True
0.0,1.0,0.0,0.0,0.0,105.0,Stan Wawrinka,0.0,183.0,27.1,7.0,4.0,82.0,43.0,32.0,17.0,11.0,8.0,10.0,Novak Djokovic,1.0,188.0,24.9,7.0,2.0,61.0,44.0,36.0,11.0,11.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,69.0,Bernard Tomic,0.0,193.0,19.5,2.0,0.0,63.0,43.0,25.0,8.0,9.0,4.0,8.0,Novak Djokovic,1.0,188.0,24.9,5.0,1.0,52.0,34.0,24.0,12.0,9.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,140.0,Juan Monaco,0.0,185.0,28.1,0.0,2.0,79.0,61.0,37.0,9.0,13.0,2.0,6.0,Novak Djokovic,1.0,188.0,24.9,3.0,0.0,82.0,55.0,37.0,17.0,14.0,2.0,4.0,True
0.0,1.0,0.0,0.0,0.0,83.0,Jo-Wilfried Tsonga,0.0,188.0,27.0,3.0,2.0,52.0,38.0,21.0,4.0,9.0,5.0,10.0,Novak Djokovic,1.0,188.0,24.9,5.0,1.0,58.0,43.0,33.0,6.0,10.0,2.0,4.0,True
0.0,1.0,0.0,0.0,0.0,100.0,Roger Federer,0.0,185.0,30.7,6.0,0.0,65.0,32.0,25.0,16.0,10.0,3.0,6.0,Novak Djokovic,1.0,188.0,24.9,1.0,1.0,66.0,38.0,31.0,16.0,10.0,0.0,1.0,True
0.0,1.0,0.0,0.0,1.0,124.0,Potito Starace,0.0,188.0,30.8,4.0,0.0,106.0,79.0,47.0,13.0,14.0,11.0,15.0,Novak Djokovic,1.0,188.0,25.0,6.0,0.0,79.0,61.0,50.0,12.0,14.0,0.0,0.0,True
0.0,1.0,0.0,0.0,1.0,134.0,Blaz Kavcic,0.0,188.0,25.2,0.0,3.0,95.0,61.0,35.0,16.0,13.0,9.0,15.0,Novak Djokovic,1.0,188.0,25.0,5.0,1.0,73.0,49.0,36.0,17.0,13.0,2.0,3.0,True
0.0,1.0,0.0,0.0,1.0,104.0,Nicolas Devilder,1.0,173.0,32.1,5.0,2.0,71.0,41.0,24.0,8.0,11.0,3.0,10.0,Novak Djokovic,1.0,188.0,25.0,3.0,0.0,77.0,50.0,36.0,18.0,12.0,3.0,4.0,True
0.0,1.0,0.0,0.0,1.0,258.0,Andreas Seppi,0.0,190.0,28.2,6.0,4.0,206.0,113.0,64.0,51.0,26.0,13.0,22.0,Novak Djokovic,1.0,188.0,25.0,5.0,2.0,144.0,91.0,63.0,32.0,26.0,4.0,10.0,True
0.0,1.0,0.0,0.0,1.0,249.0,Jo-Wilfried Tsonga,0.0,188.0,27.1,6.0,3.0,156.0,106.0,69.0,21.0,24.0,7.0,13.0,Novak Djokovic,1.0,188.0,25.0,7.0,2.0,169.0,114.0,81.0,29.0,26.0,7.0,11.0,True
0.0,1.0,0.0,0.0,1.0,125.0,Roger Federer,0.0,185.0,30.8,9.0,3.0,86.0,48.0,27.0,17.0,15.0,3.0,10.0,Novak Djokovic,1.0,188.0,25.0,6.0,2.0,91.0,62.0,45.0,14.0,16.0,4.0,8.0,True
0.0,0.0,1.0,0.0,1.0,98.0,Juan Carlos Ferrero,0.0,183.0,32.3,2.0,2.0,72.0,48.0,27.0,10.0,12.0,5.0,11.0,Novak Djokovic,1.0,188.0,25.0,13.0,3.0,85.0,56.0,47.0,12.0,13.0,7.0,8.0,True
0.0,0.0,1.0,0.0,1.0,116.0,Ryan Harrison,0.0,183.0,20.1,8.0,4.0,88.0,55.0,40.0,16.0,15.0,0.0,3.0,Novak Djokovic,1.0,188.0,25.0,8.0,1.0,85.0,63.0,48.0,18.0,15.0,6.0,6.0,True
0.0,0.0,1.0,0.0,1.0,169.0,Radek Stepanek,0.0,185.0,33.5,8.0,1.0,143.0,94.0,57.0,19.0,17.0,14.0,20.0,Novak Djokovic,1.0,188.0,25.0,12.0,1.0,96.0,63.0,50.0,20.0,17.0,4.0,5.0,True
0.0,0.0,1.0,0.0,1.0,90.0,Viktor Troicki,0.0,193.0,26.3,3.0,2.0,73.0,42.0,23.0,13.0,12.0,2.0,8.0,Novak Djokovic,1.0,188.0,25.0,4.0,2.0,70.0,53.0,43.0,9.0,13.0,3.0,4.0,True
0.0,0.0,1.0,0.0,1.0,105.0,Florian Mayer,0.0,190.0,28.7,2.0,1.0,77.0,44.0,27.0,15.0,13.0,4.0,9.0,Novak Djokovic,1.0,188.0,25.0,7.0,3.0,84.0,55.0,42.0,17.0,14.0,7.0,8.0,True
0.0,0.0,1.0,0.0,0.0,112.0,Fabio Fognini,0.0,178.0,25.1,4.0,3.0,102.0,68.0,44.0,14.0,14.0,5.0,10.0,Novak Djokovic,1.0,188.0,25.1,11.0,1.0,86.0,57.0,46.0,17.0,14.0,1.0,2.0,True
0.0,0.0,1.0,0.0,0.0,54.0,Andy Roddick,0.0,188.0,29.8,5.0,1.0,40.0,24.0,13.0,7.0,7.0,0.0,4.0,Novak Djokovic,1.0,188.0,25.1,14.0,0.0,43.0,29.0,25.0,8.0,8.0,0.0,0.0,True
0.0,0.0,1.0,0.0,0.0,116.0,Lleyton Hewitt,0.0,180.0,31.4,5.0,1.0,78.0,47.0,35.0,14.0,14.0,3.0,7.0,Novak Djokovic,1.0,188.0,25.1,16.0,3.0,85.0,55.0,44.0,14.0,15.0,2.0,4.0,True
0.0,0.0,1.0,0.0,0.0,80.0,Jo-Wilfried Tsonga,0.0,188.0,27.2,4.0,0.0,72.0,47.0,26.0,12.0,9.0,9.0,13.0,Novak Djokovic,1.0,188.0,25.1,4.0,0.0,57.0,43.0,34.0,7.0,10.0,4.0,5.0,True
0.0,0.0,0.0,1.0,0.0,71.0,Bernard Tomic,0.0,193.0,19.7,4.0,1.0,60.0,39.0,25.0,8.0,8.0,6.0,9.0,Novak Djokovic,1.0,188.0,25.2,7.0,1.0,54.0,36.0,29.0,11.0,9.0,6.0,6.0,True
0.0,0.0,0.0,1.0,0.0,75.0,Sam Querrey,0.0,198.0,24.8,3.0,3.0,54.0,29.0,22.0,14.0,10.0,2.0,4.0,Novak Djokovic,1.0,188.0,25.2,5.0,3.0,63.0,39.0,31.0,13.0,10.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,153.0,Tommy Haas,0.0,188.0,34.3,3.0,6.0,99.0,56.0,37.0,24.0,13.0,8.0,10.0,Novak Djokovic,1.0,188.0,25.2,4.0,2.0,96.0,53.0,39.0,26.0,14.0,7.0,8.0,True
0.0,0.0,0.0,1.0,0.0,106.0,Janko Tipsarevic,0.0,180.0,28.1,2.0,1.0,69.0,34.0,19.0,18.0,8.0,3.0,6.0,Novak Djokovic,1.0,188.0,25.2,3.0,3.0,62.0,33.0,30.0,14.0,9.0,7.0,7.0,True
0.0,0.0,0.0,1.0,0.0,62.0,Richard Gasquet,0.0,185.0,26.1,3.0,1.0,42.0,25.0,19.0,5.0,8.0,0.0,3.0,Novak Djokovic,1.0,188.0,25.2,5.0,0.0,46.0,31.0,26.0,12.0,9.0,4.0,4.0,True
0.0,0.0,0.0,1.0,0.0,90.0,Andreas Seppi,0.0,190.0,28.4,3.0,3.0,78.0,41.0,26.0,19.0,10.0,8.0,10.0,Novak Djokovic,1.0,188.0,25.2,6.0,0.0,59.0,34.0,27.0,18.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,33.0,Nikolay Davydenko,0.0,178.0,31.1,0.0,8.0,27.0,13.0,6.0,4.0,3.0,3.0,6.0,Novak Djokovic,1.0,188.0,25.2,2.0,0.0,19.0,14.0,12.0,1.0,3.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,82.0,Marin Cilic,0.0,198.0,23.8,2.0,0.0,54.0,29.0,17.0,11.0,8.0,4.0,7.0,Novak Djokovic,1.0,188.0,25.2,7.0,2.0,54.0,37.0,31.0,9.0,9.0,4.0,4.0,True
0.0,0.0,0.0,1.0,0.0,88.0,Juan Martin del Potro,0.0,198.0,23.8,3.0,2.0,48.0,28.0,17.0,9.0,8.0,3.0,6.0,Novak Djokovic,1.0,188.0,25.2,6.0,1.0,61.0,39.0,28.0,14.0,9.0,6.0,6.0,True
0.0,0.0,0.0,1.0,1.0,73.0,Paolo Lorenzi,0.0,183.0,30.6,0.0,5.0,61.0,32.0,15.0,6.0,10.0,4.0,13.0,Novak Djokovic,1.0,188.0,25.2,7.0,0.0,53.0,42.0,32.0,7.0,10.0,0.0,1.0,True
0.0,0.0,0.0,1.0,1.0,99.0,Rogerio Dutra Silva,0.0,178.0,28.5,3.0,1.0,85.0,53.0,29.0,14.0,11.0,10.0,16.0,Novak Djokovic,1.0,188.0,25.2,6.0,1.0,62.0,41.0,37.0,12.0,12.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,97.0,Julien Benneteau,0.0,185.0,30.6,5.0,2.0,76.0,46.0,29.0,12.0,12.0,3.0,8.0,Novak Djokovic,1.0,188.0,25.2,13.0,3.0,66.0,40.0,33.0,19.0,13.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,93.0,Stan Wawrinka,0.0,183.0,27.4,5.0,3.0,57.0,23.0,15.0,12.0,10.0,1.0,5.0,Novak Djokovic,1.0,188.0,25.2,4.0,0.0,68.0,45.0,30.0,13.0,11.0,4.0,6.0,True
0.0,0.0,0.0,1.0,1.0,186.0,Juan Martin del Potro,0.0,198.0,23.9,8.0,3.0,119.0,78.0,51.0,18.0,15.0,9.0,13.0,Novak Djokovic,1.0,188.0,25.2,7.0,2.0,88.0,50.0,42.0,21.0,15.0,2.0,3.0,True
0.0,0.0,0.0,1.0,1.0,152.0,David Ferrer,0.0,175.0,30.4,2.0,3.0,92.0,55.0,35.0,17.0,16.0,3.0,9.0,Novak Djokovic,1.0,188.0,25.2,7.0,1.0,101.0,60.0,43.0,24.0,17.0,4.0,7.0,True
0.0,0.0,0.0,1.0,0.0,119.0,Michael Berrer,1.0,193.0,32.2,7.0,2.0,88.0,62.0,41.0,11.0,13.0,3.0,7.0,Novak Djokovic,1.0,188.0,25.3,6.0,1.0,85.0,58.0,45.0,18.0,14.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,75.0,Carlos Berlocq,0.0,183.0,29.6,1.0,3.0,62.0,44.0,21.0,6.0,8.0,6.0,12.0,Novak Djokovic,1.0,188.0,25.3,5.0,2.0,53.0,39.0,28.0,5.0,8.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,54.0,Jurgen Melzer,1.0,183.0,31.3,3.0,0.0,44.0,24.0,14.0,7.0,7.0,0.0,4.0,Novak Djokovic,1.0,188.0,25.3,12.0,3.0,43.0,30.0,24.0,9.0,8.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,60.0,Florian Mayer,0.0,190.0,28.9,0.0,0.0,42.0,31.0,18.0,8.0,8.0,0.0,3.0,Novak Djokovic,1.0,188.0,25.3,7.0,2.0,56.0,40.0,32.0,9.0,9.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,102.0,Jo-Wilfried Tsonga,0.0,188.0,27.4,9.0,3.0,73.0,43.0,30.0,10.0,10.0,5.0,8.0,Novak Djokovic,1.0,188.0,25.3,1.0,2.0,66.0,39.0,27.0,17.0,10.0,5.0,6.0,True
0.0,0.0,0.0,1.0,0.0,54.0,Grigor Dimitrov,0.0,188.0,21.3,1.0,3.0,46.0,35.0,24.0,2.0,8.0,2.0,5.0,Novak Djokovic,1.0,188.0,25.3,5.0,0.0,41.0,32.0,29.0,7.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,68.0,Feliciano Lopez,1.0,188.0,31.0,3.0,2.0,54.0,26.0,20.0,11.0,9.0,4.0,7.0,Novak Djokovic,1.0,188.0,25.3,12.0,1.0,43.0,29.0,27.0,9.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,82.0,Tommy Haas,0.0,188.0,34.5,2.0,1.0,58.0,35.0,19.0,8.0,9.0,4.0,9.0,Novak Djokovic,1.0,188.0,25.3,4.0,2.0,56.0,37.0,29.0,7.0,9.0,0.0,2.0,True
0.0,0.0,0.0,1.0,0.0,86.0,Tomas Berdych,0.0,196.0,27.0,4.0,1.0,61.0,34.0,24.0,10.0,9.0,0.0,3.0,Novak Djokovic,1.0,188.0,25.3,5.0,3.0,56.0,42.0,35.0,6.0,10.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,201.0,Andy Murray,0.0,190.0,25.4,4.0,3.0,128.0,71.0,46.0,26.0,17.0,7.0,13.0,Novak Djokovic,1.0,188.0,25.3,3.0,4.0,104.0,62.0,43.0,20.0,16.0,1.0,6.0,True
0.0,0.0,0.0,1.0,0.0,100.0,Jo-Wilfried Tsonga,0.0,188.0,27.5,2.0,0.0,67.0,43.0,32.0,13.0,11.0,1.0,3.0,Novak Djokovic,1.0,188.0,25.4,2.0,1.0,66.0,43.0,35.0,15.0,10.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,155.0,Andy Murray,0.0,190.0,25.4,9.0,1.0,88.0,52.0,37.0,21.0,15.0,4.0,7.0,Novak Djokovic,1.0,188.0,25.4,4.0,0.0,94.0,57.0,45.0,20.0,16.0,5.0,7.0,True
0.0,0.0,0.0,1.0,0.0,98.0,Tomas Berdych,0.0,196.0,27.1,3.0,1.0,68.0,38.0,29.0,11.0,10.0,5.0,8.0,Novak Djokovic,1.0,188.0,25.4,7.0,0.0,58.0,38.0,31.0,11.0,10.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,132.0,Juan Martin del Potro,0.0,198.0,24.1,5.0,2.0,79.0,48.0,32.0,15.0,13.0,6.0,10.0,Novak Djokovic,1.0,188.0,25.4,9.0,1.0,85.0,50.0,41.0,16.0,14.0,5.0,7.0,True
0.0,0.0,0.0,1.0,0.0,135.0,Roger Federer,0.0,185.0,31.2,8.0,2.0,93.0,57.0,35.0,19.0,12.0,3.0,7.0,Novak Djokovic,1.0,188.0,25.4,6.0,2.0,98.0,68.0,43.0,14.0,12.0,4.0,7.0,True
0.0,0.0,0.0,1.0,1.0,102.0,Paul Henri Mathieu,0.0,185.0,31.0,5.0,4.0,86.0,58.0,42.0,11.0,15.0,3.0,7.0,Novak Djokovic,1.0,188.0,25.6,9.0,2.0,77.0,49.0,41.0,21.0,15.0,3.0,3.0,True
0.0,0.0,0.0,1.0,1.0,91.0,Ryan Harrison,0.0,183.0,20.6,6.0,3.0,90.0,57.0,32.0,12.0,12.0,7.0,13.0,Novak Djokovic,1.0,188.0,25.6,7.0,0.0,56.0,41.0,35.0,13.0,12.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,142.0,Radek Stepanek,0.0,185.0,34.1,4.0,3.0,107.0,74.0,51.0,14.0,15.0,8.0,11.0,Novak Djokovic,1.0,188.0,25.6,7.0,1.0,85.0,55.0,47.0,20.0,16.0,2.0,2.0,True
0.0,0.0,0.0,1.0,1.0,302.0,Stan Wawrinka,0.0,183.0,27.8,16.0,2.0,214.0,133.0,91.0,42.0,31.0,8.0,15.0,Novak Djokovic,1.0,188.0,25.6,7.0,5.0,195.0,129.0,92.0,36.0,32.0,11.0,18.0,True
0.0,0.0,0.0,1.0,1.0,151.0,Tomas Berdych,0.0,196.0,27.3,8.0,5.0,107.0,64.0,42.0,18.0,17.0,8.0,14.0,Novak Djokovic,1.0,188.0,25.6,10.0,2.0,97.0,65.0,51.0,20.0,17.0,3.0,4.0,True
0.0,0.0,0.0,1.0,1.0,89.0,David Ferrer,0.0,175.0,30.7,1.0,3.0,75.0,45.0,25.0,9.0,12.0,0.0,7.0,Novak Djokovic,1.0,188.0,25.6,6.0,0.0,51.0,32.0,29.0,15.0,11.0,0.0,0.0,True
0.0,0.0,0.0,1.0,1.0,220.0,Andy Murray,0.0,190.0,25.6,7.0,4.0,131.0,81.0,64.0,24.0,20.0,8.0,11.0,Novak Djokovic,1.0,188.0,25.6,8.0,3.0,134.0,84.0,63.0,33.0,21.0,4.0,4.0,True
0.0,0.0,0.0,1.0,0.0,68.0,Viktor Troicki,0.0,193.0,27.0,6.0,1.0,58.0,31.0,19.0,9.0,8.0,5.0,9.0,Novak Djokovic,1.0,188.0,25.7,1.0,2.0,50.0,28.0,23.0,13.0,9.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,91.0,Roberto Bautista Agut,0.0,183.0,24.8,3.0,4.0,84.0,50.0,28.0,14.0,10.0,6.0,10.0,Novak Djokovic,1.0,188.0,25.7,6.0,2.0,52.0,34.0,26.0,11.0,9.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,65.0,Andreas Seppi,0.0,190.0,29.0,1.0,2.0,48.0,24.0,12.0,10.0,7.0,4.0,8.0,Novak Djokovic,1.0,188.0,25.7,6.0,4.0,52.0,28.0,25.0,11.0,8.0,1.0,1.0,True
